year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd
2016.0,11.0,2.0,14.0,115.0,154.5,21.0,97.75,1375.0,25.25,12.1,1019.6,-2.9,0.0,2.5,WSW
2016.0,11.0,2.0,15.0,114.25,154.5,20.25,84.25,1225.0,33.0,12.3,1019.3,-2.7,0.0,3.0,SW
2016.0,11.0,2.0,16.0,113.25,143.75,19.75,73.0,1175.0,37.75,12.1,1019.3,-2.2,0.0,2.4,SW
2016.0,11.0,2.0,17.0,122.0,161.75,18.0,89.0,1325.0,22.75,10.1,1019.2,-1.3,0.0,1.4,SW
2016.0,11.0,2.0,18.0,132.0,175.75,15.75,105.0,1475.0,6.75,8.4,1019.5,-0.9,0.0,1.5,WSW
2016.0,11.0,2.0,19.0,140.5,186.75,14.75,106.25,1600.0,5.75,5.7,1019.5,-0.6,0.0,1.1,W
2016.0,11.0,2.0,20.0,159.0,204.25,16.5,105.0,1775.0,6.25,7.3,1019.8,-0.2,0.0,1.4,WSW
2016.0,11.0,2.0,21.0,164.5,213.75,16.25,103.5,2050.0,6.75,8.7,1019.8,-0.1,0.0,2.6,W
2016.0,11.0,2.0,22.0,170.0,214.5,16.25,104.25,1850.0,6.75,7.6,1019.9,0.1,0.0,1.9,WSW
2016.0,11.0,2.0,23.0,172.5,210.25,16.5,99.25,1850.0,6.5,7.4,1019.5,0.1,0.0,2.0,W
2016.0,11.0,3.0,0.0,163.25,192.25,14.25,89.75,2025.0,6.25,4.0,1019.3,0.7,0.0,0.7,NE
2016.0,11.0,3.0,1.0,158.5,183.0,11.25,83.75,2450.0,6.0,3.5,1018.6,0.4,0.0,1.2,ENE
2016.0,11.0,3.0,2.0,161.25,183.25,9.0,78.0,2125.0,6.25,2.7,1018.6,-0.2,0.0,1.0,ENE
2016.0,11.0,3.0,3.0,166.75,194.5,9.75,80.25,2200.0,7.0,1.2,1018.3,-0.4,0.0,0.7,NNE
2016.0,11.0,3.0,4.0,164.25,203.5,9.0,79.75,2425.0,6.75,0.6,1017.6,-0.7,0.0,1.3,NE
2016.0,11.0,3.0,5.0,169.5,207.25,8.75,81.25,2675.0,6.75,1.0,1017.1,-0.5,0.0,0.6,NE
2016.0,11.0,3.0,6.0,161.75,196.75,8.25,79.75,2550.0,6.75,0.2,1016.7,-1.1,0.0,1.3,ENE
2016.0,11.0,3.0,7.0,144.0,176.0,7.75,74.0,2375.0,6.75,-0.1,1016.5,-1.1,0.0,0.7,ENE
2016.0,11.0,3.0,8.0,131.75,166.25,7.5,72.5,2250.0,6.0,1.3,1016.8,-0.3,0.0,0.6,ESE
2016.0,11.0,3.0,9.0,119.25,155.0,7.5,76.5,2075.0,5.5,4.6,1016.5,0.2,0.0,0.9,ESE
2016.0,11.0,3.0,10.0,128.0,162.75,10.25,87.5,2025.0,6.25,7.6,1016.0,1.0,0.0,0.8,SSE
2016.0,11.0,3.0,11.0,150.75,198.5,15.75,105.75,2150.0,9.75,9.1,1015.3,1.3,0.0,0.5,SE
2016.0,11.0,3.0,12.0,174.5,227.0,19.0,126.75,2375.0,13.0,10.5,1013.9,1.3,0.0,1.5,SE
2016.0,11.0,3.0,13.0,190.25,243.25,19.25,144.25,2450.0,15.5,12.0,1012.5,1.0,0.0,1.1,SSE
2016.0,11.0,3.0,14.0,245.25,307.5,18.0,163.75,2725.0,15.0,12.3,1011.3,3.2,0.0,1.8,SSE
2016.0,11.0,3.0,15.0,295.0,355.75,16.75,143.0,2600.0,16.25,11.9,1010.8,3.6,0.0,1.8,S
2016.0,11.0,3.0,16.0,264.5,308.0,16.5,124.0,2550.0,20.0,11.2,1010.5,3.2,0.0,1.8,S
2016.0,11.0,3.0,17.0,259.75,291.25,14.0,124.25,2550.0,15.25,9.8,1010.4,3.7,0.0,1.2,SSE
2016.0,11.0,3.0,18.0,273.25,311.0,8.75,121.25,2975.0,7.25,7.2,1010.8,4.2,0.0,0.9,E
2016.0,11.0,3.0,19.0,267.0,307.75,7.25,112.75,3675.0,6.75,6.0,1010.8,4.2,0.0,0.7,NE
2016.0,11.0,3.0,20.0,269.5,326.25,7.75,106.25,3450.0,7.5,5.2,1011.3,4.0,0.0,0.8,ENE
2016.0,11.0,3.0,21.0,283.0,339.5,8.0,110.0,3700.0,8.25,4.9,1010.8,4.0,0.0,0.8,ENE
2016.0,11.0,3.0,22.0,273.25,351.75,7.5,91.25,3900.0,7.5,4.3,1010.6,3.4,0.0,0.4,NE
2016.0,11.0,3.0,23.0,260.5,334.0,7.75,86.0,3725.0,7.0,3.7,1010.5,3.0,0.0,0.7,ENE
2016.0,11.0,4.0,0.0,256.75,333.0,8.25,86.5,3725.0,7.0,3.5,1010.1,2.8,0.0,0.8,ENE
2016.0,11.0,4.0,1.0,252.5,315.25,8.0,85.25,3350.0,6.5,3.2,1009.6,2.6,0.0,0.0,ENE
2016.0,11.0,4.0,2.0,248.5,305.0,6.75,81.5,3025.0,6.25,2.6,1009.2,2.0,0.0,0.1,NE
2016.0,11.0,4.0,3.0,248.5,298.75,6.75,79.0,3300.0,6.5,2.4,1008.6,1.8,0.0,0.6,ENE
2016.0,11.0,4.0,4.0,245.0,295.25,6.75,76.75,3350.0,3.0,1.9,1008.0,1.5,0.0,0.7,ENE
2016.0,11.0,4.0,5.0,242.75,299.75,7.25,79.5,3375.0,6.5,2.3,1007.7,1.9,0.0,0.1,ENE
2016.0,11.0,4.0,6.0,236.75,295.75,7.5,84.25,3575.0,7.0,2.0,1007.3,1.6,0.0,0.0,E
2016.0,11.0,4.0,7.0,236.5,297.75,7.75,84.0,3675.0,7.0,1.9,1007.1,1.5,0.0,0.2,ENE
2016.0,11.0,4.0,8.0,229.75,298.75,7.25,86.0,3675.0,7.0,3.5,1007.5,3.1,0.0,1.0,ENE
2016.0,11.0,4.0,9.0,234.25,303.0,7.5,110.0,3400.0,7.25,4.9,1006.9,4.3,0.0,1.5,NE
2016.0,11.0,4.0,10.0,262.25,309.75,8.0,131.25,3125.0,8.0,6.9,1006.5,4.0,0.0,1.1,ENE
2016.0,11.0,4.0,11.0,285.0,296.5,9.5,134.25,2975.0,11.75,9.2,1005.7,4.6,0.0,1.2,NE
2016.0,11.0,4.0,12.0,291.0,304.75,11.75,133.75,2825.0,19.5,11.1,1004.6,5.2,0.0,1.2,SE
2016.0,11.0,4.0,13.0,312.25,336.0,14.75,153.75,3150.0,21.5,12.4,1003.2,5.5,0.0,1.1,SE
2016.0,11.0,4.0,14.0,339.5,355.0,13.25,179.5,3750.0,18.25,12.1,1002.3,5.5,0.0,1.7,SSE
2016.0,11.0,4.0,15.0,328.0,344.75,9.25,174.75,3850.0,13.5,10.9,1001.8,5.6,0.0,1.7,SSE
2016.0,11.0,4.0,16.0,289.25,299.0,7.0,146.75,3600.0,9.5,8.1,1002.2,5.2,0.0,2.4,ESE
2016.0,11.0,4.0,17.0,252.25,257.75,5.0,126.25,3625.0,6.5,7.0,1002.5,5.5,0.0,1.6,SSE
2016.0,11.0,4.0,18.0,242.75,245.25,4.25,116.5,3800.0,6.0,6.5,1002.7,5.4,0.0,1.6,SE
2016.0,11.0,4.0,19.0,239.75,254.25,4.5,120.75,3725.0,6.25,6.6,1003.3,5.7,0.0,0.9,SE
2016.0,11.0,4.0,20.0,239.75,256.5,4.5,124.5,3800.0,6.25,6.5,1003.3,5.8,0.0,1.0,SSW
2016.0,11.0,4.0,21.0,236.0,260.75,4.75,122.75,3575.0,5.5,6.6,1003.7,6.0,0.0,1.3,E
2016.0,11.0,4.0,22.0,236.0,251.75,4.5,119.25,3375.0,5.75,6.7,1003.9,6.1,0.0,1.0,ENE
2016.0,11.0,4.0,23.0,239.0,258.25,4.5,122.5,3525.0,5.75,6.6,1003.8,6.0,0.0,1.1,E
2016.0,11.0,5.0,0.0,246.75,265.25,4.5,128.0,3750.0,6.25,6.4,1004.0,5.8,0.0,1.2,ENE
2016.0,11.0,5.0,1.0,251.5,267.75,5.0,125.0,3875.0,6.5,6.1,1003.8,5.7,0.0,1.0,ENE
2016.0,11.0,5.0,2.0,246.25,261.25,4.25,121.0,3950.0,6.5,5.9,1003.9,5.5,0.0,1.3,NE
2016.0,11.0,5.0,3.0,235.75,257.75,3.75,121.25,3775.0,6.25,5.9,1003.9,5.5,0.0,1.2,NE
2016.0,11.0,5.0,4.0,221.5,236.5,3.5,123.75,3850.0,5.75,5.7,1004.0,5.3,0.0,1.2,ENE
2016.0,11.0,5.0,5.0,202.25,224.25,3.5,122.5,4075.0,5.25,5.6,1004.5,5.2,0.0,1.3,ENE
2016.0,11.0,5.0,6.0,188.5,203.25,3.25,119.25,4075.0,5.25,5.4,1005.0,5.0,0.0,1.0,ENE
2016.0,11.0,5.0,7.0,175.0,190.75,3.25,117.5,4050.0,5.0,5.3,1005.8,4.9,0.0,0.8,N
2016.0,11.0,5.0,8.0,170.5,175.5,3.0,114.5,4050.0,5.0,5.4,1006.7,5.1,0.0,1.2,ENE
2016.0,11.0,5.0,9.0,188.25,191.0,3.0,111.25,3900.0,5.5,5.4,1007.6,5.0,0.0,1.7,NE
2016.0,11.0,5.0,10.0,214.5,214.5,3.5,94.75,3150.0,10.5,9.0,1008.3,6.1,0.0,1.5,NNE
2016.0,11.0,5.0,11.0,209.5,209.5,5.5,87.25,2600.0,20.5,14.1,1008.8,6.7,0.0,1.0,WNW
2016.0,11.0,5.0,12.0,159.5,177.5,7.25,71.0,1850.0,38.5,11.7,1010.5,6.4,0.0,6.3,ESE
2016.0,11.0,5.0,13.0,206.5,239.25,5.75,80.25,2950.0,44.0,12.3,1011.1,5.7,0.0,3.8,SE
2016.0,11.0,5.0,14.0,187.25,188.25,9.25,64.5,2975.0,54.75,12.7,1011.5,6.7,0.0,2.4,SE
2016.0,11.0,5.0,15.0,205.0,209.5,10.75,68.75,3150.0,53.75,13.3,1012.4,7.1,0.0,1.8,SW
2016.0,11.0,5.0,16.0,207.75,211.0,9.5,75.75,3050.0,46.25,13.1,1013.4,6.9,0.0,1.3,SW
2016.0,11.0,5.0,17.0,206.25,212.25,6.5,81.5,3100.0,32.25,10.3,1014.5,7.0,0.0,0.6,ESE
2016.0,11.0,5.0,18.0,204.75,209.5,4.5,97.75,3600.0,8.25,8.7,1015.7,6.8,0.0,0.0,SE
2016.0,11.0,5.0,19.0,199.0,207.5,4.5,106.0,3775.0,2.25,10.2,1017.1,6.0,0.0,1.2,SE
2016.0,11.0,5.0,20.0,166.75,168.0,5.25,93.5,2225.0,13.25,10.5,1018.7,3.7,0.0,1.9,S
2016.0,11.0,5.0,21.0,119.5,123.75,5.5,65.25,1275.0,36.0,9.8,1019.9,2.9,0.0,2.5,S
2016.0,11.0,5.0,22.0,127.75,131.25,4.75,58.5,1150.0,42.0,8.9,1020.8,2.0,0.0,1.5,S
2016.0,11.0,5.0,23.0,126.25,130.75,4.75,54.25,1075.0,42.0,7.9,1021.7,1.3,0.0,0.9,SSE
2016.0,11.0,6.0,0.0,127.25,128.75,4.0,56.25,1050.0,33.0,7.6,1022.4,0.6,0.0,1.0,SSE
2016.0,11.0,6.0,1.0,132.0,132.25,3.5,60.0,1100.0,22.75,7.2,1023.2,0.2,0.0,1.5,SSW
2016.0,11.0,6.0,2.0,111.25,111.25,4.5,52.5,900.0,21.25,7.0,1023.8,0.0,0.0,1.7,SSW
2016.0,11.0,6.0,3.0,88.75,88.75,4.75,48.5,950.0,23.0,7.0,1023.8,-0.5,0.0,1.3,SSW
2016.0,11.0,6.0,4.0,72.0,72.0,5.25,42.0,750.0,24.5,7.0,1024.0,-1.2,0.0,1.8,SSW
2016.0,11.0,6.0,5.0,66.75,66.75,6.25,37.25,800.0,25.5,7.0,1024.1,-1.7,0.0,1.7,SSW
2016.0,11.0,6.0,6.0,55.0,55.0,8.5,41.0,925.0,23.5,7.0,1024.2,-1.7,0.0,2.1,SW
2016.0,11.0,6.0,7.0,51.0,51.25,10.0,46.5,1125.0,17.0,6.6,1024.5,-2.8,0.0,1.9,SSW
2016.0,11.0,6.0,8.0,50.0,51.75,13.75,48.5,1275.0,17.5,6.5,1025.4,-3.5,0.0,2.4,SSW
2016.0,11.0,6.0,9.0,45.75,47.25,15.25,44.5,1250.0,22.5,7.8,1025.4,-2.5,0.0,1.6,SSE
2016.0,11.0,6.0,10.0,46.0,46.0,19.5,37.5,1350.0,33.0,7.8,1025.0,-3.1,0.0,2.0,S
2016.0,11.0,6.0,11.0,52.0,58.5,18.5,36.25,1300.0,38.75,8.6,1024.7,-4.9,0.0,2.6,S
2016.0,11.0,6.0,12.0,52.25,52.75,18.0,34.5,1275.0,45.25,9.0,1023.8,-3.9,0.0,2.6,SSW
2016.0,11.0,6.0,13.0,50.5,50.75,16.5,32.75,1150.0,49.75,9.7,1022.5,-5.1,0.0,2.2,SSW
2016.0,11.0,6.0,14.0,42.75,42.75,13.75,34.5,1125.0,48.75,9.4,1021.7,-3.5,0.0,1.6,S
2016.0,11.0,6.0,15.0,45.0,48.0,12.0,37.25,975.0,45.5,9.2,1021.7,-3.4,0.0,1.3,S
2016.0,11.0,6.0,16.0,41.75,43.0,12.25,40.75,1050.0,40.0,9.2,1021.5,-5.1,0.0,1.7,SSW
2016.0,11.0,6.0,17.0,45.25,46.0,13.5,49.75,1175.0,30.5,9.1,1021.2,-5.2,0.0,1.5,SSW
2016.0,11.0,6.0,18.0,52.5,54.25,14.25,58.0,1425.0,24.0,8.6,1020.7,-4.9,0.0,1.6,ESE
2016.0,11.0,6.0,19.0,58.25,79.5,14.25,70.5,1475.0,11.25,8.2,1021.0,-5.3,0.0,0.9,SE
2016.0,11.0,6.0,20.0,76.0,96.5,13.5,79.5,1550.0,3.0,7.9,1021.4,-4.2,0.0,0.5,SE
2016.0,11.0,6.0,21.0,88.5,118.0,10.75,76.25,1350.0,5.5,7.6,1022.3,-5.2,0.0,1.1,ESE
2016.0,11.0,6.0,22.0,93.0,129.0,12.5,76.5,1350.0,9.25,7.9,1021.8,-3.9,0.0,1.4,SSE
2016.0,11.0,6.0,23.0,108.5,157.25,11.75,83.75,1400.0,3.5,7.8,1021.8,-0.7,0.0,0.6,SW
2016.0,11.0,7.0,0.0,111.75,147.0,9.0,81.5,1250.0,3.0,7.8,1021.6,0.0,0.0,0.8,S
2016.0,11.0,7.0,1.0,98.25,134.25,8.5,78.25,1075.0,2.0,7.8,1022.0,1.0,0.0,0.9,W
2016.0,11.0,7.0,2.0,100.5,123.25,5.0,62.0,950.0,9.75,6.5,1022.2,2.0,0.2,1.6,NNW
2016.0,11.0,7.0,3.0,95.5,105.0,4.25,73.5,1175.0,3.0,5.9,1022.2,1.6,0.1,1.0,NNW
2016.0,11.0,7.0,4.0,82.0,82.0,5.0,75.25,1275.0,2.0,5.6,1022.1,1.5,0.2,1.2,NE
2016.0,11.0,7.0,5.0,77.5,78.25,4.5,71.5,1325.0,2.0,5.4,1022.4,1.3,0.0,0.8,N
2016.0,11.0,7.0,6.0,73.0,74.0,4.25,68.5,1325.0,2.0,5.4,1023.1,1.3,0.0,0.9,N
2016.0,11.0,7.0,7.0,72.0,73.0,4.25,67.75,1475.0,2.0,5.1,1024.3,1.4,0.0,1.2,NNE
2016.0,11.0,7.0,8.0,73.0,78.5,4.5,63.25,1475.0,2.0,5.4,1025.3,1.7,0.0,1.2,NE
2016.0,11.0,7.0,9.0,72.25,81.5,5.5,59.25,1500.0,3.0,7.1,1025.9,1.4,0.0,1.9,NNW
2016.0,11.0,7.0,10.0,49.75,52.5,6.75,45.0,950.0,14.5,10.5,1026.0,-0.9,0.0,3.9,NW
2016.0,11.0,7.0,11.0,10.0,10.25,4.25,16.75,375.0,43.0,11.6,1026.1,-4.6,0.0,2.9,NNE
2016.0,11.0,7.0,12.0,10.75,13.0,3.75,14.0,325.0,49.0,11.4,1026.1,-3.9,0.0,4.9,NW
2016.0,11.0,7.0,13.0,8.5,9.75,3.0,14.25,325.0,49.0,12.1,1025.8,-5.0,0.0,3.9,NW
2016.0,11.0,7.0,14.0,6.75,8.75,2.25,13.0,275.0,52.5,11.5,1025.3,-4.7,0.0,2.4,N
2016.0,11.0,7.0,15.0,7.75,19.25,2.0,12.5,250.0,52.5,11.8,1025.6,-6.6,0.0,3.3,NNE
2016.0,11.0,7.0,16.0,7.25,24.0,2.25,13.75,225.0,51.5,11.7,1026.2,-6.7,0.0,3.1,NW
2016.0,11.0,7.0,17.0,6.75,17.0,2.0,18.75,250.0,49.25,10.4,1027.0,-6.5,0.0,4.4,N
2016.0,11.0,7.0,18.0,8.75,27.5,2.0,27.5,350.0,37.75,9.4,1028.0,-7.3,0.0,2.6,N
2016.0,11.0,7.0,19.0,12.25,23.0,2.5,42.0,525.0,22.25,8.0,1028.7,-7.3,0.0,1.1,NNE
2016.0,11.0,7.0,20.0,15.25,24.0,2.25,50.25,525.0,11.75,8.3,1029.4,-7.5,0.0,2.2,N
2016.0,11.0,7.0,21.0,14.5,22.0,3.0,42.75,475.0,21.25,8.0,1030.0,-8.6,0.0,2.7,NNW
2016.0,11.0,7.0,22.0,11.5,27.25,2.75,41.0,450.0,21.25,7.6,1030.3,-9.8,0.0,2.4,NNW
2016.0,11.0,7.0,23.0,15.75,25.25,2.75,38.75,425.0,20.75,7.1,1030.5,-9.8,0.0,1.7,NNW
2016.0,11.0,8.0,0.0,9.75,14.0,2.25,42.75,475.0,13.25,3.5,1030.5,-6.2,0.0,0.6,E
2016.0,11.0,8.0,1.0,14.25,19.75,2.0,46.0,600.0,9.5,2.1,1030.4,-5.3,0.0,0.7,N
2016.0,11.0,8.0,2.0,11.0,19.75,2.25,47.25,550.0,6.25,1.1,1030.6,-4.8,0.0,0.6,ENE
2016.0,11.0,8.0,3.0,11.75,19.25,2.25,53.5,475.0,2.0,0.3,1030.5,-4.2,0.0,0.1,NE
2016.0,11.0,8.0,4.0,11.25,20.0,2.5,52.75,500.0,2.0,0.0,1030.6,-3.2,0.0,0.3,W
2016.0,11.0,8.0,5.0,12.0,23.75,2.25,49.25,700.0,2.25,-0.4,1030.8,-3.3,0.0,0.3,N
2016.0,11.0,8.0,6.0,11.5,28.0,2.5,49.5,600.0,2.0,-0.9,1030.8,-3.4,0.0,0.3,W
2016.0,11.0,8.0,7.0,18.75,33.25,3.0,53.0,825.0,2.0,-1.3,1031.1,-3.2,0.0,0.7,ESE
2016.0,11.0,8.0,8.0,18.75,55.25,4.0,54.0,1125.0,2.0,2.4,1031.7,-1.8,0.0,0.6,E
2016.0,11.0,8.0,9.0,22.75,46.0,5.5,53.5,1075.0,5.5,7.0,1032.0,-5.7,0.0,0.4,WNW
2016.0,11.0,8.0,10.0,18.75,27.75,8.25,52.25,750.0,10.75,8.2,1031.4,-5.3,0.0,1.9,WSW
2016.0,11.0,8.0,11.0,17.5,36.75,9.25,44.25,575.0,20.25,9.2,1031.0,-5.9,0.0,2.2,WSW
2016.0,11.0,8.0,12.0,25.75,33.5,6.5,32.5,525.0,35.25,9.9,1029.9,-6.5,0.0,2.9,SW
2016.0,11.0,8.0,13.0,26.25,38.75,6.75,28.5,475.0,44.0,10.5,1028.6,-7.3,0.0,3.0,SSW
2016.0,11.0,8.0,14.0,31.5,45.25,10.0,28.0,450.0,48.25,11.3,1027.8,-6.6,0.0,2.6,SSW
2016.0,11.0,8.0,15.0,36.5,54.5,13.25,30.25,575.0,52.0,11.3,1027.6,-6.1,0.0,3.1,SW
2016.0,11.0,8.0,16.0,44.75,62.5,10.75,35.5,675.0,45.25,11.1,1027.6,-5.0,0.0,2.0,SW
2016.0,11.0,8.0,17.0,64.5,73.5,9.75,48.75,700.0,35.5,9.8,1027.8,-4.2,0.0,1.4,SSW
2016.0,11.0,8.0,18.0,60.0,82.0,7.5,64.25,825.0,17.75,8.6,1028.4,-2.7,0.0,0.9,S
2016.0,11.0,8.0,19.0,59.25,92.75,6.75,77.5,900.0,2.5,6.9,1029.1,-3.1,0.0,1.0,S
2016.0,11.0,8.0,20.0,73.0,101.75,6.75,79.0,1175.0,2.0,5.0,1029.4,-1.0,0.0,0.6,ESE
2016.0,11.0,8.0,21.0,77.5,110.25,7.25,81.75,1525.0,2.0,4.4,1029.8,-1.2,0.0,0.5,ESE
2016.0,11.0,8.0,22.0,84.75,114.0,8.0,77.5,1700.0,2.0,3.3,1029.8,-1.3,0.0,0.3,NE
2016.0,11.0,8.0,23.0,90.25,119.5,8.25,74.0,1525.0,2.0,2.8,1029.8,-1.2,0.0,0.7,E
2016.0,11.0,9.0,0.0,92.25,115.5,7.5,66.25,1325.0,2.0,2.0,1029.9,-1.1,0.0,0.8,NNE
2016.0,11.0,9.0,1.0,94.25,112.25,6.75,66.25,1750.0,2.0,1.1,1029.7,-1.3,0.0,0.1,SW
2016.0,11.0,9.0,2.0,100.0,125.25,7.5,69.0,1625.0,2.25,0.8,1029.5,-0.7,0.0,0.4,NNE
2016.0,11.0,9.0,3.0,107.25,140.0,7.0,68.25,1775.0,2.5,0.3,1028.9,-1.3,0.0,1.4,NNE
2016.0,11.0,9.0,4.0,122.0,163.75,7.0,72.25,2250.0,2.75,-0.1,1028.7,-2.0,0.0,0.8,NE
2016.0,11.0,9.0,5.0,129.0,175.25,6.75,71.5,2700.0,3.0,0.5,1028.5,-1.9,0.0,1.2,NE
2016.0,11.0,9.0,6.0,130.0,190.25,7.0,72.5,2850.0,3.0,-0.5,1028.9,-1.9,0.0,0.6,E
2016.0,11.0,9.0,7.0,142.25,190.75,7.25,71.0,3125.0,2.75,-0.5,1028.8,-1.9,0.0,0.9,ENE
2016.0,11.0,9.0,8.0,142.5,188.0,8.5,66.25,3050.0,2.25,0.6,1028.9,-0.9,0.0,1.3,ENE
2016.0,11.0,9.0,9.0,147.25,197.5,12.25,78.0,3100.0,2.25,2.7,1028.5,-0.8,0.0,1.2,ENE
2016.0,11.0,9.0,10.0,158.25,216.0,14.75,89.75,3175.0,2.25,4.1,1027.7,-0.1,0.0,1.0,E
2016.0,11.0,9.0,11.0,176.5,244.75,16.75,100.0,3600.0,2.25,4.8,1026.9,-0.4,0.0,1.1,E
2016.0,11.0,9.0,12.0,190.5,258.0,16.0,110.5,3675.0,2.5,5.8,1025.6,0.1,0.0,1.6,ESE
2016.0,11.0,9.0,13.0,198.25,250.25,16.0,109.25,3325.0,2.75,5.8,1024.1,0.3,0.0,2.3,SE
2016.0,11.0,9.0,14.0,189.5,229.5,21.5,97.0,2250.0,3.0,5.9,1022.9,0.6,0.0,1.2,E
2016.0,11.0,9.0,15.0,199.0,224.5,23.0,90.75,2125.0,2.75,6.7,1022.2,1.2,0.0,0.6,NE
2016.0,11.0,9.0,16.0,195.75,217.25,19.5,93.0,1900.0,2.0,6.6,1021.9,1.3,0.0,1.0,ENE
2016.0,11.0,9.0,17.0,200.75,216.0,15.75,93.25,1975.0,2.0,5.9,1021.7,1.4,0.0,0.8,ENE
2016.0,11.0,9.0,18.0,203.25,219.75,13.5,90.5,2175.0,2.0,4.8,1021.3,1.8,0.0,0.6,E
2016.0,11.0,9.0,19.0,215.75,234.25,14.25,95.75,2575.0,2.0,5.2,1021.0,1.7,0.0,1.3,ENE
2016.0,11.0,9.0,20.0,211.5,239.5,11.75,96.25,2975.0,2.25,4.0,1020.4,1.7,0.0,0.7,ENE
2016.0,11.0,9.0,21.0,218.25,254.75,12.0,103.25,3200.0,2.25,4.2,1020.1,1.9,0.0,0.3,SE
2016.0,11.0,9.0,22.0,224.75,256.5,11.75,102.5,3350.0,2.5,4.1,1019.5,1.8,0.0,0.5,ENE
2016.0,11.0,9.0,23.0,225.75,250.75,11.25,96.75,3425.0,2.5,3.8,1018.7,1.3,0.0,1.2,NE
2016.0,11.0,10.0,0.0,230.5,255.0,12.0,93.25,3650.0,3.0,3.3,1018.1,1.7,0.0,0.9,NNE
2016.0,11.0,10.0,1.0,229.5,253.75,11.5,89.75,3525.0,2.75,3.8,1017.1,1.7,0.0,1.1,ENE
2016.0,11.0,10.0,2.0,216.5,239.25,11.75,84.75,3075.0,2.5,4.3,1015.9,1.8,0.0,1.3,ENE
2016.0,11.0,10.0,3.0,182.0,192.25,9.5,69.0,2075.0,2.25,4.4,1014.8,2.1,0.0,0.7,E
2016.0,11.0,10.0,4.0,143.25,143.25,7.5,57.5,1325.0,3.75,4.7,1013.8,2.2,0.0,0.4,ESE
2016.0,11.0,10.0,5.0,138.0,138.0,6.25,53.5,1275.0,4.0,6.5,1012.8,2.2,0.0,1.5,SSW
2016.0,11.0,10.0,6.0,131.5,131.5,5.75,47.25,1225.0,5.25,6.5,1012.5,2.2,0.0,1.9,SW
2016.0,11.0,10.0,7.0,127.25,127.25,5.5,48.0,1275.0,3.25,6.3,1011.5,2.2,0.0,1.6,SSW
2016.0,11.0,10.0,8.0,123.75,123.75,5.25,48.25,1250.0,2.0,6.3,1011.7,2.4,0.0,0.9,SSW
2016.0,11.0,10.0,9.0,127.5,127.5,5.5,48.75,1325.0,2.0,6.3,1011.3,2.6,0.0,1.6,S
2016.0,11.0,10.0,10.0,132.75,133.5,4.75,49.0,1350.0,2.0,6.5,1010.2,3.3,0.0,1.2,SE
2016.0,11.0,10.0,11.0,174.75,177.75,7.5,71.5,2275.0,2.5,6.8,1010.0,2.9,0.0,1.0,SW
2016.0,11.0,10.0,12.0,194.0,217.5,8.0,62.25,2025.0,4.5,7.6,1009.0,3.4,0.0,2.0,SSW
2016.0,11.0,10.0,13.0,189.75,193.0,7.25,49.5,1550.0,10.75,8.4,1007.7,3.4,0.0,2.4,SW
2016.0,11.0,10.0,14.0,196.25,198.75,8.75,55.0,1525.0,14.5,9.0,1007.5,3.6,0.0,2.1,SW
2016.0,11.0,10.0,15.0,189.25,196.5,12.0,56.5,1475.0,21.25,9.9,1006.7,3.0,0.0,2.6,SW
2016.0,11.0,10.0,16.0,169.5,177.25,11.0,59.0,1375.0,22.0,10.5,1007.0,0.8,0.0,1.8,SW
2016.0,11.0,10.0,17.0,100.5,112.5,6.0,49.75,950.0,28.5,10.9,1007.7,-5.6,0.0,3.1,WNW
2016.0,11.0,10.0,18.0,150.5,173.75,6.0,72.75,1425.0,7.25,8.4,1008.7,-1.7,0.0,1.2,SW
2016.0,11.0,10.0,19.0,198.5,212.75,6.0,75.0,1825.0,2.0,6.3,1009.4,1.4,0.0,1.0,WSW
2016.0,11.0,10.0,20.0,160.75,180.5,6.25,72.5,1725.0,2.25,8.2,1010.1,-3.7,0.0,1.9,WNW
2016.0,11.0,10.0,21.0,79.0,91.25,5.0,66.5,1150.0,5.25,9.0,1010.3,-6.8,0.0,2.1,NW
2016.0,11.0,10.0,22.0,40.0,46.25,4.0,58.25,975.0,8.5,7.8,1010.3,-6.4,0.0,1.4,W
2016.0,11.0,10.0,23.0,29.0,38.25,4.25,57.75,1025.0,8.0,6.8,1010.2,-6.6,0.0,1.1,WNW
2016.0,11.0,11.0,0.0,22.75,36.0,3.5,56.5,875.0,4.0,6.8,1009.9,-6.6,0.0,1.3,NNW
2016.0,11.0,11.0,1.0,19.5,45.0,3.25,57.75,1025.0,2.75,3.0,1010.3,-3.8,0.0,1.4,N
2016.0,11.0,11.0,2.0,55.25,90.0,3.5,61.0,1500.0,2.0,1.6,1010.4,-3.3,0.0,1.0,E
2016.0,11.0,11.0,3.0,97.25,141.25,3.25,60.75,1675.0,2.0,1.6,1010.6,-2.9,0.0,0.0,SW
2016.0,11.0,11.0,4.0,133.5,167.75,4.75,60.0,1750.0,2.0,0.9,1010.5,-2.2,0.0,0.9,E
2016.0,11.0,11.0,5.0,135.0,164.75,5.5,58.5,2025.0,2.25,1.7,1010.4,-0.7,0.0,0.7,ENE
2016.0,11.0,11.0,6.0,141.0,171.25,6.25,60.5,2775.0,2.75,2.2,1010.4,0.3,0.0,0.7,ENE
